id_contenido,id_estudiante,edad,genero,estilo,formato,tamaño,duracion,tipo_interactivo,nivel_interactivo,ruido,luz,ubicacion,conectividad,acelerometro,canal,rating
1,2174682,23,m,visual-verbal,presentacion,92,49,combinado,5,medio,alto,casa,medio,quieto,correo,5
1,2308224,25,m,secuencial-global,presentacion,92,49,combinado,5,alto,alto,universidad,bajo,movimiento,correo,3
1,1284481,20,m,visual-verbal,presentacion,92,49,combinado,5,bajo,medio,otro,medio,movimiento,correo,5
1,1770331,24,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,casa,medio,quieto,correo,4
1,504297,25,f,visual-verbal,presentacion,92,49,combinado,5,alto,alto,casa,bajo,quieto,web,5
1,1990376,23,m,visual-verbal,presentacion,92,49,combinado,5,medio,medio,otro,medio,movimiento,web,4
1,1024854,23,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,medio,casa,bajo,movimiento,web,4
1,1689611,22,f,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,otro,medio,quieto,web,2
1,388435,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,casa,bajo,quieto,correo,3
1,2101124,19,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,bajo,casa,alto,movimiento,web,3
1,1903582,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,universidad,alto,movimiento,web,4
1,573864,17,f,secuencial-global,presentacion,92,49,combinado,5,alto,alto,casa,alto,movimiento,correo,1
1,1422693,19,f,secuencial-global,presentacion,92,49,combinado,5,alto,bajo,universidad,bajo,movimiento,web,3
1,1028463,23,m,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,casa,bajo,movimiento,web,2
1,1607759,25,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,universidad,medio,quieto,correo,2
1,1521657,20,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,universidad,alto,movimiento,correo,2
1,2057571,24,f,visual-verbal,presentacion,92,49,combinado,5,bajo,medio,otro,alto,quieto,web,4
1,825866,21,m,visual-verbal,presentacion,92,49,combinado,5,bajo,medio,casa,medio,quieto,correo,3
1,1934218,19,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,casa,alto,quieto,web,3
1,1952305,24,f,visual-verbal,presentacion,92,49,combinado,5,alto,bajo,otro,alto,movimiento,correo,3
1,2237449,25,m,secuencial-global,presentacion,92,49,combinado,5,bajo,medio,otro,alto,movimiento,correo,2
1,1905883,21,m,visual-verbal,presentacion,92,49,combinado,5,medio,bajo,universidad,bajo,movimiento,web,3
1,93235,25,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,casa,bajo,movimiento,correo,2
1,555770,25,m,secuencial-global,presentacion,92,49,combinado,5,alto,bajo,casa,bajo,quieto,correo,4
1,2457095,18,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,bajo,otro,medio,movimiento,correo,1
1,1374216,20,f,visual-verbal,presentacion,92,49,combinado,5,medio,alto,otro,bajo,quieto,correo,1
1,1891060,22,f,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,universidad,medio,quieto,correo,4
1,258010,18,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,alto,otro,alto,quieto,correo,2
1,2167214,22,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,casa,bajo,movimiento,correo,4
1,849928,24,m,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,universidad,alto,movimiento,correo,3
1,1652323,19,f,visual-verbal,presentacion,92,49,combinado,5,alto,alto,universidad,bajo,quieto,web,3
1,181003,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,otro,medio,quieto,correo,2
1,2597832,23,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,medio,casa,alto,quieto,web,3
1,1669454,17,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,casa,medio,movimiento,web,5
1,1272917,18,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,alto,universidad,medio,movimiento,correo,1
1,68384,22,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,otro,alto,quieto,correo,4
1,2481258,19,f,visual-verbal,presentacion,92,49,combinado,5,alto,bajo,casa,medio,movimiento,correo,3
1,2311464,21,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,universidad,alto,movimiento,web,2
1,2537543,24,m,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,otro,bajo,movimiento,correo,1
1,311282,20,f,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,universidad,alto,movimiento,correo,5
1,1714672,20,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,alto,casa,medio,quieto,correo,3
1,303270,18,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,universidad,medio,quieto,web,5
1,1864793,17,m,secuencial-global,presentacion,92,49,combinado,5,bajo,medio,universidad,bajo,quieto,correo,4
1,1470123,24,m,activo-reflexivo,presentacion,92,49,combinado,5,alto,bajo,casa,medio,quieto,correo,4
1,2176292,21,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,alto,casa,alto,movimiento,correo,4
1,1485766,18,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,casa,alto,movimiento,correo,5
1,1812877,21,m,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,otro,bajo,quieto,web,2
1,894393,25,m,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,otro,alto,quieto,web,4
1,2245950,18,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,universidad,bajo,movimiento,correo,4
1,1664010,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,universidad,alto,movimiento,correo,4
1,580724,17,m,visual-verbal,presentacion,92,49,combinado,5,alto,medio,universidad,alto,movimiento,web,3
1,1832676,23,m,secuencial-global,presentacion,92,49,combinado,5,bajo,medio,otro,alto,movimiento,web,4
1,729751,23,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,alto,otro,medio,quieto,correo,4
1,2249828,18,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,alto,universidad,bajo,movimiento,web,4
1,514611,18,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,otro,medio,quieto,web,3
1,2632404,25,m,visual-verbal,presentacion,92,49,combinado,5,bajo,bajo,universidad,bajo,movimiento,correo,3
1,659540,22,f,visual-verbal,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,movimiento,web,3
1,990789,19,f,visual-verbal,presentacion,92,49,combinado,5,medio,alto,universidad,alto,quieto,web,5
1,636701,18,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,otro,medio,movimiento,web,1
1,265848,17,m,activo-reflexivo,presentacion,92,49,combinado,5,alto,medio,universidad,alto,movimiento,web,1
1,1633995,18,f,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,universidad,bajo,movimiento,correo,2
1,2117927,20,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,bajo,universidad,bajo,quieto,correo,5
1,1940105,20,m,activo-reflexivo,presentacion,92,49,combinado,5,bajo,alto,universidad,medio,movimiento,web,3
1,2637886,19,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,alto,otro,alto,quieto,correo,5
1,2014371,19,f,visual-verbal,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,movimiento,correo,2
1,286684,21,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,casa,alto,quieto,web,3
1,767267,23,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,universidad,medio,movimiento,correo,4
1,2442243,23,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,otro,bajo,quieto,correo,1
1,2606685,23,f,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,casa,medio,movimiento,correo,3
1,2078967,18,f,secuencial-global,presentacion,92,49,combinado,5,medio,alto,universidad,bajo,quieto,correo,4
1,767518,17,f,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,otro,medio,quieto,correo,5
1,1975876,19,m,secuencial-global,presentacion,92,49,combinado,5,medio,medio,casa,medio,quieto,correo,2
1,2044807,25,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,otro,medio,movimiento,correo,4
1,2194719,22,m,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,casa,alto,movimiento,web,3
1,2559018,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,medio,otro,bajo,movimiento,correo,4
1,46920,20,m,secuencial-global,presentacion,92,49,combinado,5,alto,medio,casa,alto,movimiento,correo,3
1,233949,17,m,secuencial-global,presentacion,92,49,combinado,5,medio,medio,universidad,bajo,movimiento,correo,3
1,416284,18,m,secuencial-global,presentacion,92,49,combinado,5,alto,bajo,universidad,bajo,movimiento,correo,4
1,85287,25,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,casa,bajo,quieto,correo,3
1,1154507,17,f,visual-verbal,presentacion,92,49,combinado,5,bajo,medio,casa,alto,movimiento,correo,1
1,2046267,21,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,casa,medio,quieto,correo,4
1,2179049,25,m,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,universidad,medio,movimiento,web,3
1,1403983,25,f,secuencial-global,presentacion,92,49,combinado,5,alto,medio,otro,alto,quieto,web,4
1,817144,25,m,secuencial-global,presentacion,92,49,combinado,5,bajo,medio,casa,medio,movimiento,correo,3
1,951907,20,m,secuencial-global,presentacion,92,49,combinado,5,medio,medio,otro,bajo,quieto,correo,4
1,2173597,22,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,medio,casa,medio,quieto,correo,2
1,1655845,25,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,casa,alto,movimiento,web,3
1,1042361,24,m,visual-verbal,presentacion,92,49,combinado,5,medio,alto,otro,medio,quieto,correo,5
1,2063246,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,alto,casa,bajo,movimiento,correo,2
1,122001,25,m,secuencial-global,presentacion,92,49,combinado,5,alto,medio,otro,alto,quieto,correo,4
1,1802136,18,m,secuencial-global,presentacion,92,49,combinado,5,alto,bajo,universidad,bajo,movimiento,correo,4
1,1773304,18,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,bajo,casa,alto,quieto,web,3
1,1314095,19,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,casa,medio,movimiento,web,1
1,2256485,19,f,secuencial-global,presentacion,92,49,combinado,5,alto,alto,otro,medio,quieto,correo,1
1,789014,19,m,secuencial-global,presentacion,92,49,combinado,5,alto,alto,universidad,medio,movimiento,web,1
1,491255,23,f,visual-verbal,presentacion,92,49,combinado,5,medio,medio,universidad,alto,movimiento,correo,3
1,1089478,24,m,secuencial-global,presentacion,92,49,combinado,5,medio,alto,casa,alto,quieto,web,5
1,1415943,22,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,alto,universidad,alto,movimiento,correo,5
1,1471220,19,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,quieto,web,3
1,1693480,18,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,alto,universidad,alto,quieto,web,3
1,1634480,23,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,universidad,bajo,movimiento,web,3
1,495000,24,f,secuencial-global,presentacion,92,49,combinado,5,medio,medio,universidad,medio,movimiento,correo,4
1,1781852,25,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,otro,medio,quieto,correo,3
1,1291710,24,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,otro,medio,quieto,web,3
1,1329110,25,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,alto,otro,medio,quieto,web,3
1,305344,17,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,medio,universidad,bajo,movimiento,correo,1
1,387170,17,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,otro,medio,movimiento,correo,5
1,350351,20,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,alto,casa,medio,quieto,correo,3
1,1459464,24,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,casa,alto,quieto,web,5
1,651142,25,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,universidad,alto,movimiento,correo,3
1,1333864,24,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,casa,medio,movimiento,correo,4
1,1012466,25,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,bajo,otro,alto,quieto,web,3
1,844028,20,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,otro,medio,quieto,correo,1
1,1403217,22,m,visual-verbal,presentacion,92,49,combinado,5,medio,medio,otro,medio,movimiento,correo,2
1,683751,19,m,visual-verbal,presentacion,92,49,combinado,5,medio,alto,casa,bajo,movimiento,web,2
1,337026,19,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,alto,universidad,bajo,quieto,correo,3
1,436917,20,m,visual-verbal,presentacion,92,49,combinado,5,medio,bajo,universidad,bajo,movimiento,correo,3
1,1986877,24,m,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,casa,bajo,quieto,correo,4
1,2224354,24,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,universidad,bajo,movimiento,correo,3
1,2260738,23,m,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,otro,medio,movimiento,web,3
1,1643146,17,f,visual-verbal,presentacion,92,49,combinado,5,medio,medio,otro,bajo,movimiento,web,4
1,1181649,20,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,quieto,correo,3
1,1958982,25,m,activo-reflexivo,presentacion,92,49,combinado,5,bajo,bajo,otro,alto,quieto,web,4
1,1529388,17,f,visual-verbal,presentacion,92,49,combinado,5,alto,alto,casa,bajo,quieto,web,3
1,140565,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,casa,bajo,movimiento,web,3
1,328094,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,casa,alto,quieto,correo,4
1,932897,18,m,secuencial-global,presentacion,92,49,combinado,5,alto,medio,universidad,alto,movimiento,correo,5
1,42072,25,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,bajo,universidad,medio,quieto,correo,4
1,2267044,25,f,secuencial-global,presentacion,92,49,combinado,5,bajo,medio,casa,medio,movimiento,web,3
1,1996811,25,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,casa,alto,quieto,web,5
1,2646583,17,f,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,otro,bajo,quieto,correo,4
1,1078512,23,f,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,universidad,bajo,quieto,correo,2
1,1831890,23,m,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,universidad,bajo,movimiento,web,3
1,1179982,19,m,activo-reflexivo,presentacion,92,49,combinado,5,alto,bajo,casa,alto,movimiento,correo,4
1,1523608,19,f,visual-verbal,presentacion,92,49,combinado,5,medio,bajo,universidad,alto,movimiento,correo,3
1,799122,20,m,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,casa,alto,movimiento,web,3
1,817916,18,m,secuencial-global,presentacion,92,49,combinado,5,alto,alto,otro,alto,movimiento,web,2
1,1886936,24,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,medio,otro,medio,quieto,correo,3
1,339264,18,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,bajo,otro,alto,movimiento,web,4
1,1531863,24,m,visual-verbal,presentacion,92,49,combinado,5,alto,medio,casa,alto,quieto,correo,3
1,538005,23,m,visual-verbal,presentacion,92,49,combinado,5,bajo,bajo,otro,bajo,quieto,web,1
1,2618568,20,f,visual-verbal,presentacion,92,49,combinado,5,medio,medio,otro,bajo,movimiento,web,4
1,1739627,18,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,casa,medio,quieto,correo,5
1,1960433,23,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,medio,casa,alto,quieto,correo,3
1,1052633,18,m,visual-verbal,presentacion,92,49,combinado,5,bajo,alto,otro,alto,quieto,web,3
1,1718685,18,m,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,casa,alto,quieto,correo,3
1,1284016,17,f,secuencial-global,presentacion,92,49,combinado,5,alto,bajo,universidad,medio,quieto,correo,3
1,1838292,25,f,visual-verbal,presentacion,92,49,combinado,5,bajo,bajo,casa,alto,quieto,correo,2
1,838343,18,f,secuencial-global,presentacion,92,49,combinado,5,alto,medio,casa,alto,quieto,web,2
1,884216,21,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,medio,otro,medio,movimiento,correo,4
1,2118461,24,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,casa,medio,movimiento,correo,3
1,396747,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,casa,alto,quieto,correo,4
1,935389,18,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,universidad,alto,quieto,web,4
1,690939,21,f,visual-verbal,presentacion,92,49,combinado,5,medio,bajo,otro,medio,movimiento,web,3
1,476978,23,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,alto,otro,medio,movimiento,correo,3
1,2061495,25,f,secuencial-global,presentacion,92,49,combinado,5,alto,medio,otro,medio,movimiento,correo,3
1,2023357,17,m,secuencial-global,presentacion,92,49,combinado,5,medio,medio,otro,alto,movimiento,web,3
1,387418,21,f,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,otro,medio,movimiento,correo,2
1,397212,20,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,casa,medio,movimiento,correo,5
1,1717595,18,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,casa,alto,quieto,web,3
1,58415,24,f,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,otro,bajo,movimiento,correo,3
1,1932594,24,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,otro,bajo,movimiento,web,3
1,1261802,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,medio,bajo,universidad,medio,quieto,correo,4
1,1255224,22,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,medio,universidad,bajo,movimiento,correo,4
1,765625,25,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,casa,medio,movimiento,web,5
1,2303084,24,m,visual-verbal,presentacion,92,49,combinado,5,alto,alto,universidad,alto,quieto,web,5
1,993729,17,f,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,universidad,medio,quieto,web,4
1,324128,19,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,medio,universidad,alto,quieto,web,4
1,1663888,20,f,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,casa,medio,movimiento,web,3
1,1461435,25,m,visual-verbal,presentacion,92,49,combinado,5,bajo,medio,universidad,alto,quieto,web,1
1,858666,24,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,medio,universidad,alto,quieto,correo,3
1,1072863,17,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,bajo,casa,alto,movimiento,correo,3
1,188106,18,f,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,universidad,bajo,movimiento,web,3
1,1072331,21,m,activo-reflexivo,presentacion,92,49,combinado,5,alto,bajo,universidad,bajo,movimiento,web,5
1,371741,25,f,activo-reflexivo,presentacion,92,49,combinado,5,bajo,medio,otro,alto,movimiento,web,4
1,1163386,25,m,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,quieto,correo,5
1,1639792,23,f,secuencial-global,presentacion,92,49,combinado,5,alto,medio,universidad,bajo,movimiento,web,1
1,1507727,25,f,visual-verbal,presentacion,92,49,combinado,5,alto,medio,otro,medio,quieto,correo,3
1,328458,18,f,visual-verbal,presentacion,92,49,combinado,5,medio,bajo,universidad,alto,quieto,web,5
1,1137602,17,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,medio,casa,medio,movimiento,correo,2
1,2460347,25,f,activo-reflexivo,presentacion,92,49,combinado,5,alto,bajo,casa,bajo,movimiento,correo,1
1,2080664,22,m,secuencial-global,presentacion,92,49,combinado,5,bajo,bajo,casa,bajo,movimiento,correo,2
1,2132239,17,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,otro,medio,movimiento,web,1
1,1707198,17,m,secuencial-global,presentacion,92,49,combinado,5,bajo,alto,universidad,alto,quieto,correo,3
1,1852040,24,m,visual-verbal,presentacion,92,49,combinado,5,alto,bajo,casa,alto,movimiento,web,2
1,623155,25,m,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,casa,medio,quieto,web,3
1,88188,19,f,secuencial-global,presentacion,92,49,combinado,5,medio,bajo,otro,medio,quieto,web,3
1,1462129,22,m,activo-reflexivo,presentacion,92,49,combinado,5,medio,alto,universidad,bajo,quieto,web,4
1,1796454,18,m,sensorial-intuitivo,presentacion,92,49,combinado,5,alto,bajo,otro,alto,quieto,web,3
1,1213178,20,m,sensorial-intuitivo,presentacion,92,49,combinado,5,bajo,alto,otro,medio,quieto,web,3
1,515617,17,f,secuencial-global,presentacion,92,49,combinado,5,medio,alto,casa,alto,movimiento,web,4
2,2059652,23,f,secuencial-global,pdf,243,9,interactivo,2,bajo,alto,universidad,bajo,quieto,web,4
2,1666394,20,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,medio,casa,medio,movimiento,web,3
2,1759415,18,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,otro,medio,quieto,web,4
2,1959936,25,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,alto,otro,bajo,movimiento,correo,5
2,998862,19,f,secuencial-global,pdf,243,9,interactivo,2,bajo,medio,casa,bajo,movimiento,correo,4
2,2625420,17,m,visual-verbal,pdf,243,9,interactivo,2,alto,medio,casa,bajo,quieto,correo,2
2,573975,18,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,universidad,bajo,movimiento,correo,3
2,392722,20,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,otro,alto,movimiento,correo,4
2,1401650,24,f,secuencial-global,pdf,243,9,interactivo,2,medio,medio,otro,alto,quieto,correo,4
2,988104,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,bajo,otro,bajo,movimiento,correo,3
2,977632,19,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,casa,medio,movimiento,web,4
2,2557870,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,otro,alto,movimiento,web,4
2,1793899,20,f,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,universidad,medio,movimiento,correo,5
2,1340535,21,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,universidad,alto,quieto,web,5
2,1888322,20,m,activo-reflexivo,pdf,243,9,interactivo,2,alto,medio,otro,medio,movimiento,correo,5
2,1283598,23,m,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,otro,alto,quieto,web,3
2,1784150,19,f,activo-reflexivo,pdf,243,9,interactivo,2,alto,alto,universidad,bajo,movimiento,web,4
2,2271251,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,otro,medio,movimiento,web,5
2,65932,24,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,bajo,universidad,medio,movimiento,web,3
2,1828884,18,f,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,medio,otro,medio,quieto,correo,5
2,1878728,22,m,activo-reflexivo,pdf,243,9,interactivo,2,bajo,alto,casa,alto,quieto,web,4
2,1922778,23,f,activo-reflexivo,pdf,243,9,interactivo,2,alto,bajo,casa,medio,quieto,correo,3
2,1176404,24,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,bajo,universidad,medio,quieto,web,4
2,2265116,17,f,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,universidad,alto,movimiento,correo,3
2,1078701,22,f,secuencial-global,pdf,243,9,interactivo,2,bajo,medio,otro,medio,movimiento,correo,4
2,1832577,25,f,visual-verbal,pdf,243,9,interactivo,2,medio,bajo,casa,medio,movimiento,web,4
2,748922,17,f,secuencial-global,pdf,243,9,interactivo,2,bajo,medio,universidad,bajo,movimiento,web,5
2,1013802,20,f,visual-verbal,pdf,243,9,interactivo,2,bajo,alto,otro,medio,movimiento,correo,1
2,1131325,20,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,universidad,alto,movimiento,correo,2
2,2244378,19,m,activo-reflexivo,pdf,243,9,interactivo,2,bajo,bajo,otro,bajo,movimiento,correo,4
2,494639,25,m,sensorial-intuitivo,pdf,243,9,interactivo,2,bajo,alto,universidad,bajo,movimiento,web,2
2,636262,22,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,otro,alto,movimiento,correo,1
2,1903158,17,f,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,otro,bajo,movimiento,correo,4
2,220427,23,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,otro,bajo,quieto,web,4
2,2439493,21,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,otro,bajo,quieto,web,1
2,2225116,23,m,secuencial-global,pdf,243,9,interactivo,2,medio,medio,otro,alto,movimiento,web,4
2,1445632,20,f,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,otro,medio,movimiento,web,5
2,2592823,21,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,medio,otro,alto,movimiento,web,4
2,1288603,23,m,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,casa,bajo,movimiento,web,5
2,2556926,23,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,medio,universidad,bajo,movimiento,correo,3
2,1190070,17,m,visual-verbal,pdf,243,9,interactivo,2,alto,medio,otro,alto,quieto,web,4
2,1312846,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,medio,casa,medio,quieto,correo,3
2,2226229,21,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,alto,otro,bajo,movimiento,correo,3
2,1563935,19,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,medio,otro,alto,movimiento,correo,1
2,69809,18,m,sensorial-intuitivo,pdf,243,9,interactivo,2,medio,alto,universidad,medio,quieto,correo,5
2,1349753,17,m,secuencial-global,pdf,243,9,interactivo,2,bajo,alto,otro,bajo,quieto,correo,3
2,785768,21,m,activo-reflexivo,pdf,243,9,interactivo,2,medio,alto,casa,alto,quieto,correo,3
2,426476,17,f,secuencial-global,pdf,243,9,interactivo,2,alto,medio,otro,bajo,movimiento,web,5
2,810636,24,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,otro,medio,quieto,web,4
2,468713,25,m,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,casa,medio,movimiento,web,5
2,222290,21,f,activo-reflexivo,pdf,243,9,interactivo,2,bajo,alto,otro,medio,movimiento,web,4
2,349407,21,m,visual-verbal,pdf,243,9,interactivo,2,alto,bajo,universidad,alto,quieto,correo,5
2,311232,19,m,secuencial-global,pdf,243,9,interactivo,2,bajo,bajo,universidad,medio,movimiento,correo,2
2,2596999,17,m,visual-verbal,pdf,243,9,interactivo,2,bajo,medio,otro,alto,quieto,web,4
2,1025601,18,m,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,medio,universidad,bajo,quieto,web,5
2,1743759,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,bajo,casa,alto,quieto,web,4
2,2385553,22,m,secuencial-global,pdf,243,9,interactivo,2,medio,bajo,casa,bajo,quieto,correo,5
2,1374216,20,f,visual-verbal,pdf,243,9,interactivo,2,alto,bajo,casa,alto,movimiento,web,1
2,526466,25,f,sensorial-intuitivo,pdf,243,9,interactivo,2,alto,alto,casa,alto,movimiento,web,4
